access_id,timestamp,user_id,username,department,data_asset,data_sensitivity,query_type,rowcount,access_method,destination,status,anomaly_marker
ACC-000775,2026-04-17 15:18:00,USR-0032,user.0032,Sales,Marketing_Assets,medium,SELECT,833,API,local_workstation,success,
ACC-001235,2026-04-17 15:18:00,USR-0038,user.0038,HR,Payroll,restricted,API,1702,BI_Tool,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000229,2026-04-17 15:26:00,USR-0019,user.0019,Marketing,Payroll,low,API,300,API,local_workstation,success,
ACC-001362,2026-04-17 15:30:00,USR-0093,user.0093,HR,Customer_DB,low,API,695,API,local_workstation,success,
ACC-001133,2026-04-17 15:32:00,USR-0051,user.0051,IT,GL_Ledger,low,API,75,BI_Tool,local_workstation,success,
ACC-000598,2026-04-17 15:35:00,USR-0059,user.0059,Finance,Payroll,low,API,633,SQL,local_workstation,success,
ACC-000936,2026-04-17 15:37:00,USR-0039,user.0039,HR,PII_Database,medium,SELECT,986,SQL,local_workstation,success,
ACC-000031,2026-04-17 16:00:00,USR-0013,user.0013,Marketing,Customer_DB,low,SELECT,265,BI_Tool,local_workstation,success,
ACC-000295,2026-04-17 16:00:00,USR-0003,user.0003,Finance,Source_Code,medium,API,61,SQL,internal_share,success,
ACC-001377,2026-04-17 16:06:00,USR-0099,user.0099,IT,PII_Database,low,SELECT,136,BI_Tool,cloud_storage,success,
ACC-000140,2026-04-17 16:09:00,USR-0034,user.0034,Engineering,Marketing_Assets,low,API,35752,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000102,2026-04-18 04:40:00,USR-0077,user.0077,Marketing,Customer_DB,low,API,43122,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-001370,2026-04-18 09:20:00,USR-0013,user.0013,Marketing,Payroll,low,SELECT,279,BI_Tool,local_workstation,success,
ACC-000399,2026-04-18 09:40:00,USR-0099,user.0099,IT,PII_Database,low,EXPORT,65,SQL,internal_share,success,
ACC-000478,2026-04-18 09:44:00,USR-0061,user.0061,HR,GL_Ledger,low,EXPORT,1392,BI_Tool,cloud_storage,success,
ACC-000699,2026-04-18 09:46:00,USR-0097,user.0097,IT,PII_Database,low,EXPORT,77,BI_Tool,local_workstation,success,
ACC-000169,2026-04-18 09:59:00,USR-0009,user.0009,Engineering,Source_Code,low,EXPORT,1074,SQL,cloud_storage,success,
ACC-000493,2026-04-18 10:08:00,USR-0090,user.0090,HR,PII_Database,low,EXPORT,198,BI_Tool,local_workstation,success,
ACC-000832,2026-04-18 10:15:00,USR-0035,user.0035,Sales,Marketing_Assets,low,EXPORT,358,BI_Tool,internal_share,success,
ACC-001376,2026-04-18 11:12:00,USR-0088,user.0088,IT,Marketing_Assets,low,EXPORT,52,BI_Tool,internal_share,success,
ACC-000238,2026-04-18 11:20:00,USR-0077,user.0077,Marketing,Marketing_Assets,low,API,248,SQL,local_workstation,success,
ACC-000546,2026-04-18 11:25:00,USR-0090,user.0090,HR,Marketing_Assets,low,API,183,SQL,local_workstation,success,
ACC-001256,2026-04-18 12:10:00,USR-0047,user.0047,IT,Source_Code,low,SELECT,49,BI_Tool,local_workstation,success,
ACC-000641,2026-04-18 12:12:00,USR-0001,user.0001,Sales,Source_Code,low,API,27,API,local_workstation,success,
ACC-001023,2026-04-18 12:18:00,USR-0006,user.0006,IT,Customer_DB,medium,EXPORT,212,SQL,local_workstation,success,
ACC-000182,2026-04-18 12:30:00,USR-0086,user.0086,Sales,GL_Ledger,low,SELECT,14,SQL,cloud_storage,success,
ACC-001198,2026-04-18 12:31:00,USR-0033,user.0033,Engineering,Customer_DB,medium,EXPORT,697,API,internal_share,success,
ACC-001230,2026-04-18 12:45:00,USR-0090,user.0090,HR,Source_Code,medium,API,159,API,local_workstation,success,
ACC-000386,2026-04-18 12:47:00,USR-0095,user.0095,Marketing,PII_Database,low,EXPORT,243,API,local_workstation,success,
ACC-000658,2026-04-18 12:50:00,USR-0079,user.0079,Sales,GL_Ledger,low,API,952,API,internal_share,success,
ACC-000465,2026-04-18 13:22:00,USR-0072,user.0072,Engineering,Marketing_Assets,medium,SELECT,2374,API,local_workstation,success,
ACC-000416,2026-04-18 13:34:00,USR-0005,user.0005,Finance,Customer_DB,low,EXPORT,296,BI_Tool,local_workstation,success,
ACC-000495,2026-04-18 13:34:00,USR-0057,user.0057,Marketing,Source_Code,low,EXPORT,1048,API,local_workstation,success,
ACC-001388,2026-04-18 13:35:00,USR-0074,user.0074,Sales,GL_Ledger,low,API,768,API,local_workstation,success,
ACC-000308,2026-04-18 13:42:00,USR-0090,user.0090,HR,Marketing_Assets,low,API,157,BI_Tool,local_workstation,success,
ACC-000074,2026-04-18 14:04:00,USR-0065,user.0065,Engineering,Payroll,low,SELECT,180,BI_Tool,internal_share,success,
ACC-000393,2026-04-18 14:04:00,USR-0074,user.0074,Sales,Customer_DB,low,API,956,SQL,local_workstation,success,
ACC-000576,2026-04-18 14:17:00,USR-0045,user.0045,IT,Customer_DB,low,SELECT,288,SQL,internal_share,success,
ACC-000003,2026-04-18 14:27:00,USR-0061,user.0061,HR,Payroll,low,EXPORT,1465,BI_Tool,local_workstation,success,
ACC-001386,2026-04-18 14:28:00,USR-0036,user.0036,Finance,PII_Database,low,SELECT,476,BI_Tool,local_workstation,success,
ACC-000673,2026-04-18 14:41:00,USR-0095,user.0095,Marketing,Marketing_Assets,low,API,255,SQL,local_workstation,success,
ACC-000373,2026-04-18 14:44:00,USR-0038,user.0038,HR,PII_Database,low,API,13,API,internal_share,success,
ACC-000380,2026-04-18 14:45:00,USR-0090,user.0090,HR,Customer_DB,low,API,248,API,local_workstation,success,
ACC-000549,2026-04-18 15:02:00,USR-0034,user.0034,Engineering,Customer_DB,low,SELECT,20624,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000304,2026-04-18 15:06:00,USR-0045,user.0045,IT,PII_Database,low,SELECT,596,SQL,internal_share,success,
ACC-000504,2026-04-18 15:12:00,USR-0030,user.0030,Marketing,Customer_DB,low,API,125,API,internal_share,success,
ACC-001094,2026-04-18 15:12:00,USR-0031,user.0031,Engineering,Marketing_Assets,low,EXPORT,749,SQL,local_workstation,success,
ACC-000203,2026-04-18 15:27:00,USR-0046,user.0046,Engineering,Marketing_Assets,low,EXPORT,547,SQL,local_workstation,success,
ACC-000216,2026-04-18 15:34:00,USR-0083,user.0083,IT,GL_Ledger,low,SELECT,15569,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000400,2026-04-18 15:41:00,USR-0027,user.0027,Marketing,GL_Ledger,low,EXPORT,534,API,local_workstation,success,
ACC-001412,2026-04-18 15:48:00,USR-0006,user.0006,IT,GL_Ledger,low,EXPORT,432,SQL,local_workstation,success,
ACC-001477,2026-04-18 15:48:00,USR-0090,user.0090,HR,Payroll,low,SELECT,210,BI_Tool,local_workstation,success,
ACC-000189,2026-04-18 16:11:00,USR-0093,user.0093,HR,GL_Ledger,low,API,881,SQL,local_workstation,success,
ACC-000289,2026-04-18 16:22:00,USR-0062,user.0062,Engineering,Customer_DB,low,SELECT,73,BI_Tool,local_workstation,success,
ACC-001045,2026-04-18 16:34:00,USR-0054,user.0054,Finance,Payroll,medium,SELECT,92,API,local_workstation,success,
ACC-000372,2026-04-18 16:45:00,USR-0034,user.0034,Engineering,Source_Code,low,EXPORT,10143,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000208,2026-04-19 00:43:00,USR-0032,user.0032,Sales,Payroll,low,EXPORT,30958,BI_Tool,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000161,2026-04-19 09:16:00,USR-0093,user.0093,HR,GL_Ledger,low,EXPORT,717,BI_Tool,internal_share,success,
ACC-000276,2026-04-19 09:27:00,USR-0010,user.0010,Engineering,Source_Code,low,EXPORT,1075,API,local_workstation,success,
ACC-000083,2026-04-19 09:28:00,USR-0060,user.0060,IT,Marketing_Assets,low,EXPORT,363,API,local_workstation,success,
ACC-000810,2026-04-19 09:29:00,USR-0039,user.0039,HR,Marketing_Assets,low,API,1024,API,local_workstation,success,
ACC-001290,2026-04-19 09:55:00,USR-0008,user.0008,HR,Payroll,low,EXPORT,57,SQL,local_workstation,success,
ACC-000428,2026-04-19 09:56:00,USR-0077,user.0077,Marketing,GL_Ledger,low,SELECT,204,BI_Tool,internal_share,success,
ACC-000745,2026-04-19 10:07:00,USR-0041,user.0041,IT,PII_Database,medium,SELECT,126,API,local_workstation,success,
ACC-000234,2026-04-19 10:17:00,USR-0002,user.0002,Sales,Marketing_Assets,low,SELECT,38925,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000930,2026-04-19 10:26:00,USR-0083,user.0083,IT,Marketing_Assets,low,SELECT,495,SQL,cloud_storage,success,
ACC-001265,2026-04-19 10:41:00,USR-0062,user.0062,Engineering,GL_Ledger,low,SELECT,42,API,local_workstation,success,
ACC-000156,2026-04-19 10:59:00,USR-0039,user.0039,HR,Marketing_Assets,medium,API,1810,BI_Tool,local_workstation,success,
ACC-000299,2026-04-19 11:24:00,USR-0086,user.0086,Sales,PII_Database,low,SELECT,16,API,internal_share,success,
ACC-000422,2026-04-19 11:24:00,USR-0070,user.0070,Sales,GL_Ledger,low,API,2413,BI_Tool,local_workstation,success,
ACC-000700,2026-04-19 11:28:00,USR-0090,user.0090,HR,Payroll,medium,EXPORT,235,SQL,local_workstation,success,
ACC-000291,2026-04-19 12:10:00,USR-0099,user.0099,IT,PII_Database,low,SELECT,69,SQL,internal_share,success,
ACC-000940,2026-04-19 12:11:00,USR-0058,user.0058,Marketing,Customer_DB,medium,EXPORT,510,BI_Tool,internal_share,success,
ACC-001303,2026-04-19 12:44:00,USR-0069,user.0069,Finance,Source_Code,low,SELECT,48,BI_Tool,internal_share,success,
ACC-000661,2026-04-19 12:48:00,USR-0097,user.0097,IT,Source_Code,low,API,160,API,local_workstation,success,
ACC-001288,2026-04-19 13:21:00,USR-0001,user.0001,Sales,GL_Ledger,low,API,26,BI_Tool,local_workstation,success,
ACC-001014,2026-04-19 14:15:00,USR-0100,user.0100,HR,GL_Ledger,low,SELECT,72,API,local_workstation,success,
ACC-000438,2026-04-19 14:39:00,USR-0055,user.0055,IT,Payroll,low,API,143,API,internal_share,success,
ACC-000667,2026-04-19 14:41:00,USR-0053,user.0053,Engineering,PII_Database,low,API,844,API,local_workstation,success,
ACC-000937,2026-04-19 14:52:00,USR-0082,user.0082,Marketing,Payroll,medium,API,40,BI_Tool,internal_share,success,
ACC-001149,2026-04-19 14:53:00,USR-0006,user.0006,IT,Source_Code,low,EXPORT,438,SQL,local_workstation,success,
ACC-001098,2026-04-19 15:01:00,USR-0011,user.0011,HR,PII_Database,low,EXPORT,525,SQL,local_workstation,success,
ACC-001463,2026-04-19 15:09:00,USR-0030,user.0030,Marketing,GL_Ledger,low,API,229,SQL,cloud_storage,success,
ACC-000029,2026-04-19 15:14:00,USR-0031,user.0031,Engineering,Payroll,low,API,909,BI_Tool,local_workstation,success,
ACC-001117,2026-04-19 15:15:00,USR-0042,user.0042,Finance,Marketing_Assets,low,SELECT,1003,BI_Tool,local_workstation,success,
ACC-001455,2026-04-19 15:40:00,USR-0067,user.0067,Marketing,Source_Code,low,API,331,BI_Tool,cloud_storage,success,
ACC-000019,2026-04-19 15:40:00,USR-0024,user.0024,IT,Payroll,low,EXPORT,1036,BI_Tool,cloud_storage,success,
ACC-001439,2026-04-19 15:42:00,USR-0029,user.0029,Marketing,Payroll,medium,API,104,API,cloud_storage,success,
ACC-000468,2026-04-19 15:54:00,USR-0079,user.0079,Sales,Source_Code,low,EXPORT,1131,API,local_workstation,success,
ACC-000814,2026-04-19 15:55:00,USR-0052,user.0052,Marketing,Payroll,low,API,242,BI_Tool,local_workstation,success,
ACC-000149,2026-04-19 15:57:00,USR-0016,user.0016,IT,Customer_DB,medium,EXPORT,577,SQL,internal_share,success,
ACC-000094,2026-04-19 16:29:00,USR-0087,user.0087,Engineering,Payroll,low,SELECT,50,SQL,internal_share,success,
ACC-000778,2026-04-19 16:48:00,USR-0041,user.0041,IT,Customer_DB,low,SELECT,225,SQL,internal_share,success,
ACC-000820,2026-04-19 16:57:00,USR-0040,user.0040,Finance,Marketing_Assets,medium,SELECT,332,SQL,local_workstation,success,
ACC-001187,2026-04-20 09:34:00,USR-0052,user.0052,Marketing,Source_Code,low,API,379,SQL,local_workstation,success,
ACC-000011,2026-04-20 09:39:00,USR-0073,user.0073,HR,PII_Database,low,SELECT,1365,BI_Tool,local_workstation,success,
ACC-000455,2026-04-20 09:48:00,USR-0064,user.0064,Finance,Source_Code,medium,API,1027,BI_Tool,cloud_storage,success,
ACC-001015,2026-04-20 10:02:00,USR-0096,user.0096,IT,Customer_DB,low,SELECT,2319,API,cloud_storage,success,
ACC-000138,2026-04-20 10:08:00,USR-0088,user.0088,IT,Source_Code,low,API,60,BI_Tool,local_workstation,success,
ACC-001066,2026-04-20 10:09:00,USR-0027,user.0027,Marketing,GL_Ledger,low,SELECT,433,BI_Tool,cloud_storage,success,
ACC-001365,2026-04-20 10:41:00,USR-0036,user.0036,Finance,PII_Database,low,SELECT,233,API,local_workstation,success,
ACC-000568,2026-04-20 10:55:00,USR-0024,user.0024,IT,PII_Database,medium,SELECT,1011,BI_Tool,local_workstation,success,
ACC-001426,2026-04-20 11:36:00,USR-0068,user.0068,IT,Source_Code,medium,API,6796,SQL,local_workstation,success,
ACC-000115,2026-04-20 11:43:00,USR-0005,user.0005,Finance,GL_Ledger,low,API,202,SQL,local_workstation,success,
ACC-000640,2026-04-20 11:45:00,USR-0005,user.0005,Finance,Source_Code,low,EXPORT,212,BI_Tool,cloud_storage,success,
ACC-001009,2026-04-20 12:05:00,USR-0003,user.0003,Finance,PII_Database,low,API,100,SQL,local_workstation,success,
ACC-001348,2026-04-20 12:10:00,USR-0042,user.0042,Finance,Source_Code,low,SELECT,996,API,local_workstation,success,
ACC-001197,2026-04-20 12:18:00,USR-0045,user.0045,IT,PII_Database,low,SELECT,282,SQL,local_workstation,success,
ACC-001447,2026-04-20 12:20:00,USR-0046,user.0046,Engineering,PII_Database,low,EXPORT,1060,BI_Tool,local_workstation,success,
ACC-000271,2026-04-20 12:29:00,USR-0095,user.0095,Marketing,Customer_DB,medium,API,184,API,cloud_storage,success,
ACC-000537,2026-04-20 12:38:00,USR-0073,user.0073,HR,PII_Database,low,EXPORT,684,SQL,internal_share,success,
ACC-000617,2026-04-20 12:38:00,USR-0034,user.0034,Engineering,PII_Database,low,API,34638,API,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000017,2026-04-20 13:01:00,USR-0042,user.0042,Finance,Marketing_Assets,medium,API,551,SQL,cloud_storage,success,
ACC-000459,2026-04-20 13:11:00,USR-0063,user.0063,IT,Payroll,low,EXPORT,22052,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000467,2026-04-20 13:29:00,USR-0049,user.0049,Marketing,Source_Code,low,EXPORT,84,API,local_workstation,success,
ACC-000194,2026-04-20 13:52:00,USR-0025,user.0025,IT,Payroll,low,EXPORT,135,API,internal_share,success,
ACC-000839,2026-04-20 14:01:00,USR-0059,user.0059,Finance,Marketing_Assets,medium,EXPORT,678,SQL,local_workstation,success,
ACC-000579,2026-04-20 14:19:00,USR-0058,user.0058,Marketing,Marketing_Assets,low,SELECT,606,BI_Tool,local_workstation,success,
ACC-000577,2026-04-20 14:34:00,USR-0040,user.0040,Finance,PII_Database,low,SELECT,374,SQL,local_workstation,success,
ACC-000715,2026-04-20 14:49:00,USR-0049,user.0049,Marketing,GL_Ledger,low,SELECT,110,BI_Tool,local_workstation,success,
ACC-000864,2026-04-20 14:54:00,USR-0060,user.0060,IT,Payroll,low,EXPORT,278,SQL,cloud_storage,success,
ACC-000207,2026-04-20 14:55:00,USR-0077,user.0077,Marketing,GL_Ledger,low,API,148,API,local_workstation,success,
ACC-000492,2026-04-20 14:59:00,USR-0088,user.0088,IT,Source_Code,low,API,60,SQL,internal_share,success,
ACC-000559,2026-04-20 14:59:00,USR-0074,user.0074,Sales,PII_Database,low,EXPORT,469,BI_Tool,local_workstation,success,
ACC-000822,2026-04-20 15:24:00,USR-0086,user.0086,Sales,PII_Database,low,EXPORT,14,API,local_workstation,success,
ACC-000989,2026-04-20 15:45:00,USR-0087,user.0087,Engineering,Payroll,low,API,38,BI_Tool,local_workstation,success,
ACC-001379,2026-04-20 15:49:00,USR-0084,user.0084,Engineering,Source_Code,low,EXPORT,103,SQL,local_workstation,success,
ACC-001409,2026-04-20 15:52:00,USR-0048,user.0048,Sales,Customer_DB,medium,API,66,API,local_workstation,success,
ACC-001372,2026-04-20 16:00:00,USR-0082,user.0082,Marketing,PII_Database,low,SELECT,47,BI_Tool,local_workstation,success,
ACC-000320,2026-04-20 16:02:00,USR-0074,user.0074,Sales,PII_Database,low,API,500,BI_Tool,local_workstation,success,
ACC-001336,2026-04-20 16:37:00,USR-0092,user.0092,HR,Payroll,low,API,37,SQL,local_workstation,success,
ACC-000252,2026-04-20 16:55:00,USR-0053,user.0053,Engineering,GL_Ledger,low,API,528,API,internal_share,success,
ACC-000688,2026-04-21 01:32:00,USR-0068,user.0068,IT,Source_Code,low,EXPORT,55632,API,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000058,2026-04-21 09:03:00,USR-0084,user.0084,Engineering,GL_Ledger,restricted,SELECT,719,BI_Tool,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000068,2026-04-21 09:05:00,USR-0095,user.0095,Marketing,Source_Code,low,SELECT,264,BI_Tool,local_workstation,success,
ACC-000596,2026-04-21 09:09:00,USR-0010,user.0010,Engineering,Customer_DB,low,SELECT,1129,SQL,local_workstation,success,
ACC-001214,2026-04-21 09:11:00,USR-0015,user.0015,Finance,GL_Ledger,low,API,16,API,internal_share,success,
ACC-000884,2026-04-21 09:30:00,USR-0097,user.0097,IT,Payroll,medium,SELECT,148,SQL,cloud_storage,success,
ACC-000142,2026-04-21 09:38:00,USR-0089,user.0089,HR,Marketing_Assets,low,API,676,SQL,cloud_storage,success,
ACC-001089,2026-04-21 09:39:00,USR-0012,user.0012,Engineering,Marketing_Assets,low,API,1072,SQL,local_workstation,success,
ACC-000427,2026-04-21 09:57:00,USR-0018,user.0018,IT,Customer_DB,low,API,644,BI_Tool,local_workstation,success,
ACC-001181,2026-04-21 10:13:00,USR-0004,user.0004,Sales,Payroll,low,API,255,API,local_workstation,success,
ACC-001357,2026-04-21 10:29:00,USR-0054,user.0054,Finance,PII_Database,restricted,EXPORT,6952,BI_Tool,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000841,2026-04-21 10:34:00,USR-0084,user.0084,Engineering,PII_Database,low,SELECT,44,BI_Tool,internal_share,success,
ACC-001323,2026-04-21 10:38:00,USR-0095,user.0095,Marketing,Payroll,low,API,277,BI_Tool,cloud_storage,success,
ACC-000941,2026-04-21 10:55:00,USR-0008,user.0008,HR,Source_Code,restricted,SELECT,995,API,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000823,2026-04-21 10:55:00,USR-0036,user.0036,Finance,PII_Database,low,EXPORT,222,API,local_workstation,success,
ACC-000622,2026-04-21 10:58:00,USR-0079,user.0079,Sales,GL_Ledger,low,API,757,API,local_workstation,success,
ACC-001018,2026-04-21 10:58:00,USR-0058,user.0058,Marketing,Marketing_Assets,low,SELECT,682,SQL,local_workstation,success,
ACC-001273,2026-04-21 11:09:00,USR-0073,user.0073,HR,PII_Database,medium,EXPORT,738,API,internal_share,success,
ACC-000367,2026-04-21 11:32:00,USR-0002,user.0002,Sales,GL_Ledger,medium,EXPORT,820,BI_Tool,internal_share,success,
ACC-000466,2026-04-21 11:49:00,USR-0074,user.0074,Sales,PII_Database,low,EXPORT,584,SQL,local_workstation,success,
ACC-000120,2026-04-21 11:50:00,USR-0090,user.0090,HR,Customer_DB,medium,SELECT,173,BI_Tool,local_workstation,success,
ACC-000152,2026-04-21 12:03:00,USR-0029,user.0029,Marketing,PII_Database,low,SELECT,82,SQL,local_workstation,success,
ACC-000553,2026-04-21 12:03:00,USR-0003,user.0003,Finance,PII_Database,restricted,API,286,API,external_email,success,INTERN_RESTRICTED_ACCESS
ACC-000410,2026-04-21 12:06:00,USR-0086,user.0086,Sales,Payroll,low,EXPORT,15,BI_Tool,local_workstation,success,
ACC-001099,2026-04-21 12:19:00,USR-0031,user.0031,Engineering,Payroll,low,EXPORT,465,API,internal_share,success,
ACC-001269,2026-04-21 12:20:00,USR-0041,user.0041,IT,PII_Database,low,API,185,SQL,local_workstation,success,
ACC-001277,2026-04-21 12:22:00,USR-0045,user.0045,IT,Payroll,low,API,506,API,cloud_storage,success,
ACC-001212,2026-04-21 12:26:00,USR-0063,user.0063,IT,Payroll,low,SELECT,14197,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000960,2026-04-21 12:31:00,USR-0062,user.0062,Engineering,Source_Code,low,SELECT,41,API,cloud_storage,success,
ACC-000916,2026-04-21 12:32:00,USR-0066,user.0066,Finance,Marketing_Assets,low,SELECT,225,BI_Tool,cloud_storage,success,
ACC-000288,2026-04-21 12:40:00,USR-0026,user.0026,Marketing,Payroll,low,API,307,BI_Tool,local_workstation,success,
ACC-000126,2026-04-21 13:08:00,USR-0026,user.0026,Marketing,PII_Database,low,SELECT,231,API,internal_share,success,
ACC-001037,2026-04-21 13:14:00,USR-0046,user.0046,Engineering,PII_Database,low,SELECT,1134,BI_Tool,internal_share,success,
ACC-000684,2026-04-21 13:26:00,USR-0016,user.0016,IT,GL_Ledger,low,SELECT,264,BI_Tool,cloud_storage,success,
ACC-001289,2026-04-21 13:41:00,USR-0005,user.0005,Finance,Source_Code,low,EXPORT,208,API,local_workstation,success,
ACC-001138,2026-04-21 13:45:00,USR-0045,user.0045,IT,Marketing_Assets,low,API,492,API,internal_share,success,
ACC-000476,2026-04-21 13:58:00,USR-0082,user.0082,Marketing,Payroll,medium,EXPORT,53,BI_Tool,local_workstation,success,
ACC-000868,2026-04-21 14:02:00,USR-0025,user.0025,IT,Customer_DB,low,EXPORT,233,API,local_workstation,success,
ACC-000499,2026-04-21 14:07:00,USR-0034,user.0034,Engineering,Customer_DB,low,SELECT,12049,BI_Tool,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-001344,2026-04-21 14:32:00,USR-0088,user.0088,IT,Payroll,medium,EXPORT,42,BI_Tool,local_workstation,success,
ACC-000382,2026-04-21 14:45:00,USR-0089,user.0089,HR,Marketing_Assets,low,API,427,API,local_workstation,success,
ACC-000389,2026-04-21 14:48:00,USR-0091,user.0091,Finance,PII_Database,low,SELECT,298,BI_Tool,internal_share,success,
ACC-000915,2026-04-21 14:54:00,USR-0023,user.0023,Marketing,Marketing_Assets,low,EXPORT,976,BI_Tool,local_workstation,success,
ACC-000243,2026-04-21 14:54:00,USR-0059,user.0059,Finance,Payroll,low,SELECT,270,BI_Tool,local_workstation,success,
ACC-001488,2026-04-21 15:02:00,USR-0002,user.0002,Sales,Customer_DB,low,SELECT,727,API,local_workstation,success,
ACC-000241,2026-04-21 15:24:00,USR-0035,user.0035,Sales,GL_Ledger,medium,EXPORT,270,API,internal_share,success,
ACC-000224,2026-04-21 15:25:00,USR-0024,user.0024,IT,Marketing_Assets,low,EXPORT,417,BI_Tool,internal_share,success,
ACC-001184,2026-04-21 15:55:00,USR-0055,user.0055,IT,Source_Code,low,SELECT,105,SQL,local_workstation,success,
ACC-000760,2026-04-21 16:03:00,USR-0085,user.0085,HR,Payroll,low,EXPORT,394,SQL,local_workstation,success,
ACC-001433,2026-04-21 16:14:00,USR-0099,user.0099,IT,PII_Database,low,API,133,BI_Tool,local_workstation,success,
ACC-001086,2026-04-21 16:26:00,USR-0064,user.0064,Finance,Marketing_Assets,low,EXPORT,689,SQL,local_workstation,success,
ACC-000821,2026-04-21 16:48:00,USR-0065,user.0065,Engineering,Source_Code,medium,SELECT,190,API,local_workstation,success,
ACC-000565,2026-04-21 16:57:00,USR-0020,user.0020,Finance,Payroll,low,API,2219,SQL,internal_share,success,
ACC-000048,2026-04-21 16:58:00,USR-0009,user.0009,Engineering,GL_Ledger,low,SELECT,926,BI_Tool,internal_share,success,
ACC-000171,2026-04-22 01:41:00,USR-0088,user.0088,IT,Customer_DB,medium,SELECT,67700,SQL,cloud_storage,success,OFF_HOURS_BULK_EXPORT
ACC-000406,2026-04-22 04:00:00,USR-0039,user.0039,HR,Marketing_Assets,restricted,API,153306,SQL,personal_usb,success,NIGHT_BULK_EXPORT_CRITICAL
ACC-000643,2026-04-22 09:03:00,USR-0021,user.0021,Marketing,Source_Code,low,API,66,BI_Tool,local_workstation,success,
ACC-000384,2026-04-22 09:12:00,USR-0007,user.0007,Engineering,PII_Database,medium,EXPORT,671,SQL,internal_share,success,
ACC-000978,2026-04-22 09:15:00,USR-0013,user.0013,Marketing,Customer_DB,medium,SELECT,116,API,local_workstation,success,
ACC-001085,2026-04-22 09:23:00,USR-0025,user.0025,IT,Marketing_Assets,medium,SELECT,207,API,local_workstation,success,
ACC-000857,2026-04-22 09:35:00,USR-0014,user.0014,Sales,Marketing_Assets,low,EXPORT,151,SQL,internal_share,success,
ACC-000696,2026-04-22 09:48:00,USR-0039,user.0039,HR,Marketing_Assets,low,SELECT,728,SQL,local_workstation,success,
ACC-000849,2026-04-22 09:54:00,USR-0083,user.0083,IT,Source_Code,medium,SELECT,515,API,local_workstation,success,
ACC-000409,2026-04-22 10:16:00,USR-0038,user.0038,HR,Source_Code,low,EXPORT,13,SQL,internal_share,success,
ACC-000070,2026-04-22 10:17:00,USR-0007,user.0007,Engineering,Payroll,low,EXPORT,826,SQL,local_workstation,success,
ACC-000765,2026-04-22 10:25:00,USR-0037,user.0037,Sales,Source_Code,low,SELECT,553,SQL,cloud_storage,success,
ACC-000892,2026-04-22 10:29:00,USR-0064,user.0064,Finance,Customer_DB,low,SELECT,35631,SQL,external_email,success,FLIGHT_RISK_EXFILTRATION
ACC-000103,2026-04-22 10:33:00,USR-0024,user.0024,IT,Marketing_Assets,low,API,1163,API,local_workstation,success,
ACC-000283,2026-04-22 10:37:00,USR-0048,user.0048,Sales,GL_Ledger,low,SELECT,109,API,cloud_storage,success,
ACC-000602,2026-04-22 10:43:00,USR-0095,user.0095,Marketing,GL_Ledger,low,EXPORT,240,API,internal_share,success,
ACC-001416,2026-04-22 10:47:00,USR-0029,user.0029,Marketing,GL_Ledger,medium,SELECT,81,SQL,local_workstation,success,
ACC-000262,2026-04-22 11:07:00,USR-0040,user.0040,Finance,Payroll,low,EXPORT,203,API,local_workstation,success,
ACC-000036,2026-04-22 11:10:00,USR-0073,user.0073,HR,PII_Database,low,SELECT,631,BI_Tool,internal_share,success,
ACC-000615,2026-04-22 11:20:00,USR-0044,user.0044,IT,GL_Ledger,medium,EXPORT,567,SQL,internal_share,success,
ACC-000840,2026-04-22 11:26:00,USR-0002,user.0002,Sales,Payroll,low,API,641,SQL,internal_share,success,
ACC-001305,2026-04-22 11:30:00,USR-0067,user.0067,Marketing,Payroll,low,API,197,API,local_workstation,success,
ACC-000376,2026-04-22 11:31:00,USR-0059,user.0059,Finance,Payroll,low,API,242,BI_Tool,internal_share,success,
ACC-000030,2026-04-22 11:31:00,USR-0050,user.0050,Finance,Source_Code,medium,SELECT,424,BI_Tool,local_workstation,success,
ACC-000800,2026-04-22 12:09:00,USR-0081,user.0081,Engineering,Customer_DB,low,EXPORT,917,BI_Tool,local_workstation,success,
ACC-000811,2026-04-22 12:22:00,USR-0081,user.0081,Engineering,Marketing_Assets,medium,API,585,SQL,internal_share,success,
